Customer ID,Total Cutomer,Brand,Age,Average Age,Age Group,Gender,Location,Rating,Average Satisfaction,Customer Satisfaction,Feedback Text,Customer Sentiment,Complaint Tag,Sentiment Score,Review Date,Month and Year,Monthly Satisfaction,High Risk Flag,High Risk Customer,Churn Risk%
CUST1650,1000,Xiaomi,47,39,46-55,Female,Dhaka,1,3,Very Dissatisfied,Lags frequently,Negative,Slow System,-1,"10 March, 2023",Mar-2023,,1,146,15%
CUST1651,1000,Apple,22,39,18-25,Female,Rangpur,1,3,Very Dissatisfied,Excellent customer support,Positive,Service Complaint,1,"16 February, 2023",Feb-2023,,1,145,15%
CUST1652,1000,Apple,50,39,46-55,Other,Sylhet,1,3,Very Dissatisfied,Design feels outdated,Negative,General,-1,"13 September, 2023",Sep-2023,,1,144,14%
CUST1653,1000,Oneplus,18,39,18-25,Male,Sylhet,5,3,Very Satisfied,Excellent customer support,Positive,Service Complaint,1,"27 December, 2024",Dec-2024,,0,143,14%
CUST1654,1000,Vivo,35,39,26-35,Other,Chittagong,1,3,Very Dissatisfied,Lags frequently,Negative,Slow System,-1,"30 January, 2023",Jan-2023,,1,143,14%
CUST1655,1000,Apple,49,39,46-55,Male,Dhaka,5,3,Very Satisfied,Breaks easily,Negative,General,-1,"8 October, 2023",Oct-2023,,0,142,14%
CUST1656,1000,Vivo,28,39,26-35,Male,Khulna,4,3,Satisfied,Amazing camera quality,Positive,General,1,"25 August, 2023",Aug-2023,,0,142,14%
CUST1657,1000,Vivo,38,39,36-45,Female,Rangpur,2,3,Dissatisfied,Too expensive for features,Negative,Pricing Issue,-1,"5 September, 2023",Sep-2023,,1,142,14%
CUST1658,1000,Oneplus,43,39,36-45,Male,Chittagong,2,3,Dissatisfied,Affordable and reliable,Positive,General,1,"3 January, 2024",Jan-2024,,1,141,14%
CUST1659,1000,Oneplus,42,39,36-45,Male,Dhaka,2,3,Dissatisfied,Poor camera resolution,Negative,General,-1,"9 May, 2024",May-2024,,1,140,14%
CUST1660,1000,Oneplus,39,39,36-45,Other,Rangpur,2,3,Dissatisfied,Affordable and reliable,Positive,General,1,"25 January, 2023",Jan-2023,,1,139,14%
CUST1661,1000,Apple,44,39,36-45,Female,Sylhet,2,3,Dissatisfied,Lags frequently,Negative,Slow System,-1,"8 August, 2024",Aug-2024,,1,138,14%
CUST1662,1000,Oneplus,30,39,26-35,Male,Dhaka,2,3,Dissatisfied,Very durable,Positive,General,1,"18 December, 2024",Dec-2024,,1,137,14%
CUST1663,1000,Apple,50,39,46-55,Male,Dhaka,2,3,Dissatisfied,Excellent customer support,Positive,Service Complaint,1,"4 May, 2024",May-2024,,1,136,14%
CUST1664,1000,Oneplus,51,39,46-55,Female,Barisal,4,3,Satisfied,Very durable,Positive,General,1,"8 May, 2024",May-2024,,0,135,14%
CUST1665,1000,Oppo,58,39,47-60,Other,Dhaka,1,3,Very Dissatisfied,Too expensive for features,Negative,Pricing Issue,-1,"10 November, 2023",Nov-2023,,1,135,14%
CUST1666,1000,Vivo,52,39,46-55,Female,Khulna,3,3,Neutral,Affordable and reliable,Positive,General,1,"28 August, 2024",Aug-2024,,0,134,13%
CUST1667,1000,Oneplus,18,39,18-25,Female,Dhaka,5,3,Very Satisfied,Poor camera resolution,Negative,General,-1,"10 January, 2024",Jan-2024,,0,134,13%
CUST1668,1000,Samsung,38,39,36-45,Male,Khulna,3,3,Neutral,Stylish design,Neutral,General,0,"30 September, 2024",Sep-2024,,0,134,13%
CUST1669,1000,Vivo,23,39,18-25,Male,Sylhet,3,3,Neutral,Great performance under heavy use,Positive,General,1,"25 January, 2023",Jan-2023,,0,134,13%
CUST1670,1000,Vivo,45,39,36-45,Other,Khulna,1,3,Very Dissatisfied,Very durable,Positive,General,1,"30 November, 2023",Nov-2023,,1,134,13%
CUST1671,1000,Oneplus,34,39,26-35,Male,Rangpur,1,3,Very Dissatisfied,Lags frequently,Negative,Slow System,-1,"21 December, 2023",Dec-2023,,1,133,13%
CUST1672,1000,Xiaomi,22,39,18-25,Male,Sylhet,1,3,Very Dissatisfied,Very durable,Positive,General,1,"26 April, 2023",Apr-2023,,1,132,13%
CUST1673,1000,Oneplus,48,39,46-55,Female,Sylhet,2,3,Dissatisfied,Lags frequently,Negative,Slow System,-1,"17 February, 2023",Feb-2023,,1,131,13%
CUST1674,1000,Vivo,22,39,18-25,Male,Khulna,4,3,Satisfied,Too expensive for features,Negative,Pricing Issue,-1,"9 April, 2023",Apr-2023,,0,130,13%
CUST1675,1000,Samsung,55,39,46-55,Other,Chittagong,2,3,Dissatisfied,Stylish design,Neutral,General,0,"3 April, 2024",Apr-2024,,1,130,13%
CUST1676,1000,Vivo,20,39,18-25,Female,Rajshahi,4,3,Satisfied,Design feels outdated,Negative,General,-1,"6 June, 2024",Jun-2024,,0,129,13%
CUST1677,1000,Samsung,40,39,36-45,Other,Dhaka,4,3,Satisfied,Design feels outdated,Negative,General,-1,"19 August, 2024",Aug-2024,,0,129,13%
CUST1678,1000,Apple,54,39,46-55,Female,Barisal,3,3,Neutral,Affordable and reliable,Positive,General,1,"9 February, 2024",Feb-2024,,0,129,13%
CUST1679,1000,Oppo,54,39,46-55,Male,Rajshahi,3,3,Neutral,Very durable,Positive,General,1,"2 August, 2023",Aug-2023,,0,129,13%
CUST1680,1000,Vivo,27,39,26-35,Female,Dhaka,4,3,Satisfied,Poor camera resolution,Negative,General,-1,"15 November, 2024",Nov-2024,,0,129,13%
CUST1681,1000,Oneplus,27,39,26-35,Female,Dhaka,4,3,Satisfied,Breaks easily,Negative,General,-1,"17 May, 2024",May-2024,,0,129,13%
CUST1682,1000,Apple,36,39,36-45,Male,Sylhet,2,3,Dissatisfied,Excellent battery life,Positive,Battery Problem,1,"21 December, 2024",Dec-2024,,1,129,13%
CUST1683,1000,Oppo,34,39,26-35,Male,Dhaka,2,3,Dissatisfied,Affordable and reliable,Positive,General,1,"23 March, 2024",Mar-2024,,1,128,13%
CUST1684,1000,Oneplus,38,39,36-45,Other,Barisal,3,3,Neutral,Affordable and reliable,Positive,General,1,"29 July, 2024",Jul-2024,,0,127,13%
CUST1685,1000,Xiaomi,31,39,26-35,Other,Dhaka,1,3,Very Dissatisfied,Great performance under heavy use,Positive,General,1,"15 September, 2023",Sep-2023,,1,127,13%
CUST1686,1000,Oneplus,26,39,26-35,Male,Khulna,4,3,Satisfied,Very durable,Positive,General,1,"1 May, 2023",May-2023,,0,126,13%
CUST1687,1000,Samsung,18,39,18-25,Male,Rajshahi,2,3,Dissatisfied,Customer service is slow,Negative,Slow System,-1,"23 February, 2023",Feb-2023,,1,126,13%
CUST1688,1000,Samsung,30,39,26-35,Male,Khulna,3,3,Neutral,Design feels outdated,Negative,General,-1,"27 November, 2023",Nov-2023,,0,125,13%
CUST1689,1000,Xiaomi,21,39,18-25,Female,Barisal,2,3,Dissatisfied,Design feels outdated,Negative,General,-1,"29 August, 2023",Aug-2023,,1,125,13%
CUST1690,1000,Apple,18,39,18-25,Female,Dhaka,4,3,Satisfied,Lags frequently,Negative,Slow System,-1,"13 June, 2024",Jun-2024,,0,124,12%
CUST1691,1000,Oppo,57,39,47-60,Female,Rangpur,4,3,Satisfied,Excellent customer support,Positive,Service Complaint,1,"27 April, 2024",Apr-2024,,0,124,12%
CUST1692,1000,Oneplus,49,39,46-55,Male,Barisal,5,3,Very Satisfied,Battery drains quickly,Negative,Battery Problem,-1,"6 July, 2023",Jul-2023,,0,124,12%
CUST1693,1000,Samsung,51,39,46-55,Other,Sylhet,1,3,Very Dissatisfied,Battery drains quickly,Negative,Battery Problem,-1,"17 October, 2024",Oct-2024,,1,124,12%
CUST1694,1000,Apple,45,39,36-45,Male,Khulna,5,3,Very Satisfied,Battery drains quickly,Negative,Battery Problem,-1,"19 September, 2023",Sep-2023,,0,123,12%
CUST1695,1000,Xiaomi,48,39,46-55,Female,Khulna,3,3,Neutral,Lags frequently,Negative,Slow System,-1,"30 December, 2023",Dec-2023,,0,123,12%
CUST1696,1000,Vivo,25,39,18-25,Female,Chittagong,2,3,Dissatisfied,Great performance under heavy use,Positive,General,1,"5 May, 2024",May-2024,,1,123,12%
CUST1697,1000,Samsung,56,39,47-60,Male,Dhaka,3,3,Neutral,Poor camera resolution,Negative,General,-1,"6 March, 2024",Mar-2024,,0,122,12%
CUST1698,1000,Xiaomi,43,39,36-45,Male,Sylhet,4,3,Satisfied,Battery drains quickly,Negative,Battery Problem,-1,"27 August, 2023",Aug-2023,,0,122,12%
CUST1699,1000,Oneplus,51,39,46-55,Female,Rangpur,5,3,Very Satisfied,Customer service is slow,Negative,Slow System,-1,"31 October, 2023",Oct-2023,,0,122,12%
CUST1700,1000,Oppo,20,39,18-25,Female,Khulna,5,3,Very Satisfied,Customer service is slow,Negative,Slow System,-1,"25 October, 2023",Oct-2023,,0,122,12%
CUST1701,1000,Samsung,29,39,26-35,Female,Khulna,5,3,Very Satisfied,Too expensive for features,Negative,Pricing Issue,-1,"17 March, 2023",Mar-2023,,0,122,12%
CUST1702,1000,Samsung,18,39,18-25,Male,Sylhet,3,3,Neutral,Stylish design,Neutral,General,0,"30 November, 2024",Nov-2024,,0,122,12%
CUST1703,1000,Oneplus,22,39,18-25,Female,Barisal,4,3,Satisfied,Lags frequently,Negative,Slow System,-1,"29 November, 2023",Nov-2023,,0,122,12%
CUST1704,1000,Vivo,47,39,46-55,Female,Barisal,2,3,Dissatisfied,Amazing camera quality,Positive,General,1,"3 October, 2024",Oct-2024,,1,122,12%
CUST1705,1000,Apple,47,39,46-55,Other,Dhaka,2,3,Dissatisfied,Affordable and reliable,Positive,General,1,"18 April, 2024",Apr-2024,,1,121,12%
CUST1706,1000,Oppo,34,39,26-35,Male,Chittagong,3,3,Neutral,Poor camera resolution,Negative,General,-1,"10 October, 2023",Oct-2023,,0,120,12%
CUST1707,1000,Samsung,40,39,36-45,Other,Khulna,5,3,Very Satisfied,Lags frequently,Negative,Slow System,-1,"13 August, 2024",Aug-2024,,0,120,12%
CUST1708,1000,Oppo,32,39,26-35,Other,Chittagong,1,3,Very Dissatisfied,Lags frequently,Negative,Slow System,-1,"13 March, 2023",Mar-2023,,1,120,12%
CUST1709,1000,Samsung,54,39,46-55,Female,Barisal,3,3,Neutral,Design feels outdated,Negative,General,-1,"20 September, 2023",Sep-2023,,0,119,12%
CUST1710,1000,Oppo,38,39,36-45,Male,Barisal,3,3,Neutral,Excellent customer support,Positive,Service Complaint,1,"3 December, 2024",Dec-2024,,0,119,12%
CUST1711,1000,Xiaomi,31,39,26-35,Female,Rajshahi,4,3,Satisfied,Amazing camera quality,Positive,General,1,"28 July, 2024",Jul-2024,,0,119,12%
CUST1712,1000,Samsung,19,39,18-25,Male,Rangpur,2,3,Dissatisfied,Breaks easily,Negative,General,-1,"12 January, 2023",Jan-2023,,1,119,12%
CUST1713,1000,Oppo,28,39,26-35,Other,Dhaka,3,3,Neutral,Customer service is slow,Negative,Slow System,-1,"21 May, 2023",May-2023,,0,118,12%
CUST1714,1000,Apple,56,39,47-60,Male,Rajshahi,3,3,Neutral,Great performance under heavy use,Positive,General,1,"8 July, 2024",Jul-2024,,0,118,12%
CUST1715,1000,Xiaomi,55,39,46-55,Female,Rangpur,5,3,Very Satisfied,Lags frequently,Negative,Slow System,-1,"17 January, 2023",Jan-2023,,0,118,12%
CUST1716,1000,Xiaomi,51,39,46-55,Female,Rajshahi,5,3,Very Satisfied,Affordable and reliable,Positive,General,1,"4 March, 2023",Mar-2023,,0,118,12%
CUST1717,1000,Apple,55,39,46-55,Female,Rajshahi,1,3,Very Dissatisfied,Great performance under heavy use,Positive,General,1,"10 September, 2023",Sep-2023,,1,118,12%
CUST1718,1000,Oppo,51,39,46-55,Male,Dhaka,4,3,Satisfied,Customer service is slow,Negative,Slow System,-1,"9 April, 2024",Apr-2024,,0,117,12%
CUST1719,1000,Oneplus,35,39,26-35,Other,Dhaka,1,3,Very Dissatisfied,Great performance under heavy use,Positive,General,1,"11 January, 2024",Jan-2024,,1,117,12%
CUST1720,1000,Apple,47,39,46-55,Other,Sylhet,5,3,Very Satisfied,Stylish design,Neutral,General,0,"3 June, 2024",Jun-2024,,0,116,12%
CUST1721,1000,Oppo,32,39,26-35,Male,Chittagong,2,3,Dissatisfied,Excellent battery life,Positive,Battery Problem,1,"31 March, 2023",Mar-2023,,1,116,12%
CUST1722,1000,Apple,44,39,36-45,Female,Chittagong,5,3,Very Satisfied,Excellent battery life,Positive,Battery Problem,1,"20 December, 2024",Dec-2024,,0,115,12%
CUST1723,1000,Apple,51,39,46-55,Other,Sylhet,4,3,Satisfied,Great performance under heavy use,Positive,General,1,"21 September, 2024",Sep-2024,,0,115,12%
CUST1724,1000,Samsung,55,39,46-55,Female,Sylhet,5,3,Very Satisfied,Battery drains quickly,Negative,Battery Problem,-1,"24 June, 2023",Jun-2023,,0,115,12%
CUST1725,1000,Oppo,50,39,46-55,Male,Barisal,4,3,Satisfied,Design feels outdated,Negative,General,-1,"17 March, 2023",Mar-2023,,0,115,12%
CUST1726,1000,Oneplus,41,39,36-45,Female,Rangpur,4,3,Satisfied,Breaks easily,Negative,General,-1,"4 September, 2024",Sep-2024,,0,115,12%
CUST1727,1000,Samsung,32,39,26-35,Other,Rajshahi,4,3,Satisfied,Customer service is slow,Negative,Slow System,-1,"24 October, 2024",Oct-2024,,0,115,12%
CUST1728,1000,Apple,47,39,46-55,Other,Sylhet,4,3,Satisfied,Amazing camera quality,Positive,General,1,"4 February, 2024",Feb-2024,,0,115,12%
CUST1729,1000,Vivo,59,39,47-60,Female,Khulna,4,3,Satisfied,Battery drains quickly,Negative,Battery Problem,-1,"12 March, 2023",Mar-2023,,0,115,12%
CUST1730,1000,Apple,34,39,26-35,Male,Chittagong,2,3,Dissatisfied,Very durable,Positive,General,1,"29 June, 2023",Jun-2023,,1,115,12%
CUST1731,1000,Apple,22,39,18-25,Female,Sylhet,1,3,Very Dissatisfied,Lags frequently,Negative,Slow System,-1,"4 May, 2023",May-2023,,1,114,11%
CUST1732,1000,Oppo,46,39,46-55,Male,Khulna,3,3,Neutral,Design feels outdated,Negative,General,-1,"16 January, 2024",Jan-2024,,0,113,11%
CUST1733,1000,Oppo,21,39,18-25,Female,Khulna,1,3,Very Dissatisfied,Great performance under heavy use,Positive,General,1,"20 October, 2023",Oct-2023,,1,113,11%
CUST1734,1000,Samsung,27,39,26-35,Other,Khulna,4,3,Satisfied,Too expensive for features,Negative,Pricing Issue,-1,"14 July, 2023",Jul-2023,,0,112,11%
CUST1735,1000,Oneplus,34,39,26-35,Male,Barisal,2,3,Dissatisfied,Too expensive for features,Negative,Pricing Issue,-1,"16 August, 2023",Aug-2023,,1,112,11%
CUST1736,1000,Samsung,27,39,26-35,Male,Barisal,5,3,Very Satisfied,Very durable,Positive,General,1,"6 March, 2024",Mar-2024,,0,111,11%
CUST1737,1000,Xiaomi,34,39,26-35,Male,Khulna,2,3,Dissatisfied,Battery drains quickly,Negative,Battery Problem,-1,"11 March, 2024",Mar-2024,,1,111,11%
CUST1738,1000,Apple,37,39,36-45,Other,Rangpur,4,3,Satisfied,Very durable,Positive,General,1,"5 April, 2024",Apr-2024,,0,110,11%
CUST1739,1000,Vivo,41,39,36-45,Female,Barisal,2,3,Dissatisfied,Great performance under heavy use,Positive,General,1,"9 September, 2024",Sep-2024,,1,110,11%
CUST1740,1000,Apple,22,39,18-25,Other,Rajshahi,2,3,Dissatisfied,Stylish design,Neutral,General,0,"21 January, 2023",Jan-2023,,1,109,11%
CUST1741,1000,Apple,51,39,46-55,Male,Khulna,4,3,Satisfied,Lags frequently,Negative,Slow System,-1,"5 March, 2023",Mar-2023,,0,108,11%
CUST1742,1000,Samsung,23,39,18-25,Female,Rajshahi,2,3,Dissatisfied,Too expensive for features,Negative,Pricing Issue,-1,"14 June, 2023",Jun-2023,,1,108,11%
CUST1743,1000,Vivo,19,39,18-25,Other,Rajshahi,3,3,Neutral,Excellent battery life,Positive,Battery Problem,1,"27 January, 2023",Jan-2023,,0,107,11%
CUST1744,1000,Vivo,30,39,26-35,Male,Khulna,3,3,Neutral,Customer service is slow,Negative,Slow System,-1,"7 November, 2023",Nov-2023,,0,107,11%
CUST1745,1000,Vivo,28,39,26-35,Male,Chittagong,2,3,Dissatisfied,Breaks easily,Negative,General,-1,"12 October, 2023",Oct-2023,,1,107,11%
CUST1746,1000,Samsung,40,39,36-45,Other,Rangpur,5,3,Very Satisfied,Customer service is slow,Negative,Slow System,-1,"21 October, 2024",Oct-2024,,0,106,11%
CUST1747,1000,Apple,33,39,26-35,Other,Khulna,4,3,Satisfied,Amazing camera quality,Positive,General,1,"8 October, 2023",Oct-2023,,0,106,11%
CUST1748,1000,Samsung,48,39,46-55,Other,Khulna,3,3,Neutral,Customer service is slow,Negative,Slow System,-1,"13 June, 2023",Jun-2023,,0,106,11%
CUST1749,1000,Oppo,28,39,26-35,Male,Barisal,5,3,Very Satisfied,Very durable,Positive,General,1,"12 August, 2023",Aug-2023,,0,106,11%
CUST1750,1000,Oppo,33,39,26-35,Other,Khulna,2,3,Dissatisfied,Great performance under heavy use,Positive,General,1,"26 May, 2023",May-2023,,1,106,11%
CUST1751,1000,Samsung,25,39,18-25,Male,Chittagong,5,3,Very Satisfied,Stylish design,Neutral,General,0,"30 January, 2023",Jan-2023,,0,105,11%
CUST1752,1000,Vivo,21,39,18-25,Other,Barisal,1,3,Very Dissatisfied,Customer service is slow,Negative,Slow System,-1,"14 February, 2023",Feb-2023,,1,105,11%
CUST1753,1000,Apple,57,39,47-60,Male,Dhaka,3,3,Neutral,Too expensive for features,Negative,Pricing Issue,-1,"15 April, 2024",Apr-2024,,0,104,10%
CUST1754,1000,Samsung,21,39,18-25,Male,Dhaka,2,3,Dissatisfied,Poor camera resolution,Negative,General,-1,"3 February, 2023",Feb-2023,,1,104,10%
CUST1755,1000,Samsung,42,39,36-45,Female,Rajshahi,4,3,Satisfied,Battery drains quickly,Negative,Battery Problem,-1,"14 October, 2024",Oct-2024,,0,103,10%
CUST1756,1000,Samsung,20,39,18-25,Other,Rangpur,2,3,Dissatisfied,Excellent battery life,Positive,Battery Problem,1,"2 March, 2024",Mar-2024,,1,103,10%
CUST1757,1000,Xiaomi,49,39,46-55,Other,Rajshahi,4,3,Satisfied,Poor camera resolution,Negative,General,-1,"9 August, 2023",Aug-2023,,0,102,10%
CUST1758,1000,Oppo,20,39,18-25,Male,Chittagong,2,3,Dissatisfied,Great performance under heavy use,Positive,General,1,"17 June, 2024",Jun-2024,,1,102,10%
CUST1759,1000,Vivo,44,39,36-45,Male,Sylhet,5,3,Very Satisfied,Breaks easily,Negative,General,-1,"22 November, 2024",Nov-2024,,0,101,10%
CUST1760,1000,Oneplus,46,39,46-55,Male,Rangpur,5,3,Very Satisfied,Amazing camera quality,Positive,General,1,"2 January, 2024",Jan-2024,,0,101,10%
CUST1761,1000,Vivo,49,39,46-55,Female,Dhaka,5,3,Very Satisfied,Battery drains quickly,Negative,Battery Problem,-1,"3 July, 2024",Jul-2024,,0,101,10%
CUST1762,1000,Oneplus,36,39,36-45,Female,Rajshahi,1,3,Very Dissatisfied,Stylish design,Neutral,General,0,"4 August, 2024",Aug-2024,,1,101,10%
CUST1763,1000,Xiaomi,38,39,36-45,Male,Dhaka,4,3,Satisfied,Customer service is slow,Negative,Slow System,-1,"26 April, 2023",Apr-2023,,0,100,10%
CUST1764,1000,Samsung,22,39,18-25,Other,Chittagong,5,3,Very Satisfied,Battery drains quickly,Negative,Battery Problem,-1,"27 August, 2023",Aug-2023,,0,100,10%
CUST1765,1000,Xiaomi,35,39,26-35,Other,Chittagong,1,3,Very Dissatisfied,Lags frequently,Negative,Slow System,-1,"1 December, 2023",Dec-2023,,1,100,10%
CUST1766,1000,Xiaomi,45,39,36-45,Female,Sylhet,4,3,Satisfied,Poor camera resolution,Negative,General,-1,"16 March, 2024",Mar-2024,,0,99,10%
CUST1767,1000,Apple,59,39,47-60,Female,Sylhet,2,3,Dissatisfied,Poor camera resolution,Negative,General,-1,"28 May, 2023",May-2023,,1,99,10%
CUST1768,1000,Oppo,39,39,36-45,Male,Barisal,1,3,Very Dissatisfied,Design feels outdated,Negative,General,-1,"9 January, 2023",Jan-2023,,1,98,10%
CUST1769,1000,Oneplus,38,39,36-45,Other,Rangpur,3,3,Neutral,Excellent customer support,Positive,Service Complaint,1,"15 October, 2023",Oct-2023,,0,97,10%
CUST1770,1000,Samsung,23,39,18-25,Male,Chittagong,1,3,Very Dissatisfied,Customer service is slow,Negative,Slow System,-1,"23 January, 2024",Jan-2024,,1,97,10%
CUST1771,1000,Oneplus,18,39,18-25,Female,Rajshahi,1,3,Very Dissatisfied,Battery drains quickly,Negative,Battery Problem,-1,"19 February, 2023",Feb-2023,,1,96,10%
CUST1772,1000,Vivo,22,39,18-25,Other,Dhaka,4,3,Satisfied,Design feels outdated,Negative,General,-1,"31 May, 2024",May-2024,,0,95,10%
CUST1773,1000,Oneplus,58,39,47-60,Other,Khulna,2,3,Dissatisfied,Breaks easily,Negative,General,-1,"29 September, 2024",Sep-2024,,1,95,10%
CUST1774,1000,Vivo,29,39,26-35,Female,Sylhet,3,3,Neutral,Too expensive for features,Negative,Pricing Issue,-1,"9 August, 2024",Aug-2024,,0,94,9%
CUST1775,1000,Oppo,43,39,36-45,Male,Khulna,5,3,Very Satisfied,Poor camera resolution,Negative,General,-1,"7 November, 2024",Nov-2024,,0,94,9%
CUST1776,1000,Vivo,51,39,46-55,Male,Rajshahi,5,3,Very Satisfied,Very durable,Positive,General,1,"5 October, 2023",Oct-2023,,0,94,9%
CUST1777,1000,Oneplus,31,39,26-35,Other,Sylhet,1,3,Very Dissatisfied,Breaks easily,Negative,General,-1,"27 October, 2023",Oct-2023,,1,94,9%
CUST1778,1000,Oneplus,43,39,36-45,Female,Khulna,4,3,Satisfied,Poor camera resolution,Negative,General,-1,"11 August, 2024",Aug-2024,,0,93,9%
CUST1779,1000,Vivo,44,39,36-45,Other,Rangpur,4,3,Satisfied,Battery drains quickly,Negative,Battery Problem,-1,"10 October, 2024",Oct-2024,,0,93,9%
CUST1780,1000,Xiaomi,26,39,26-35,Female,Rajshahi,5,3,Very Satisfied,Stylish design,Neutral,General,0,"9 September, 2024",Sep-2024,,0,93,9%
CUST1781,1000,Oppo,43,39,36-45,Male,Dhaka,3,3,Neutral,Too expensive for features,Negative,Pricing Issue,-1,"29 August, 2024",Aug-2024,,0,93,9%
CUST1782,1000,Apple,39,39,36-45,Female,Rangpur,2,3,Dissatisfied,Breaks easily,Negative,General,-1,"15 May, 2023",May-2023,,1,93,9%
CUST1783,1000,Samsung,47,39,46-55,Male,Rajshahi,3,3,Neutral,Battery drains quickly,Negative,Battery Problem,-1,"2 August, 2024",Aug-2024,,0,92,9%
CUST1784,1000,Oneplus,34,39,26-35,Female,Barisal,2,3,Dissatisfied,Battery drains quickly,Negative,Battery Problem,-1,"27 May, 2023",May-2023,,1,92,9%
CUST1785,1000,Samsung,43,39,36-45,Other,Sylhet,5,3,Very Satisfied,Affordable and reliable,Positive,General,1,"4 May, 2024",May-2024,,0,91,9%
CUST1786,1000,Apple,53,39,46-55,Male,Chittagong,2,3,Dissatisfied,Customer service is slow,Negative,Slow System,-1,"22 April, 2024",Apr-2024,,1,91,9%
CUST1787,1000,Samsung,18,39,18-25,Other,Dhaka,4,3,Satisfied,Great performance under heavy use,Positive,General,1,"8 June, 2023",Jun-2023,,0,90,9%
CUST1788,1000,Apple,25,39,18-25,Other,Rangpur,1,3,Very Dissatisfied,Breaks easily,Negative,General,-1,"19 January, 2024",Jan-2024,,1,90,9%
CUST1789,1000,Vivo,52,39,46-55,Male,Rangpur,1,3,Very Dissatisfied,Lags frequently,Negative,Slow System,-1,"12 June, 2023",Jun-2023,,1,89,9%
CUST1790,1000,Xiaomi,32,39,26-35,Male,Khulna,5,3,Very Satisfied,Affordable and reliable,Positive,General,1,"16 March, 2024",Mar-2024,,0,88,9%
CUST1791,1000,Oneplus,39,39,36-45,Other,Sylhet,4,3,Satisfied,Customer service is slow,Negative,Slow System,-1,"8 July, 2023",Jul-2023,,0,88,9%
CUST1792,1000,Apple,31,39,26-35,Other,Chittagong,3,3,Neutral,Customer service is slow,Negative,Slow System,-1,"19 February, 2024",Feb-2024,,0,88,9%
CUST1793,1000,Samsung,43,39,36-45,Other,Rajshahi,4,3,Satisfied,Poor camera resolution,Negative,General,-1,"5 December, 2023",Dec-2023,,0,88,9%
CUST1794,1000,Oneplus,45,39,36-45,Other,Chittagong,1,3,Very Dissatisfied,Battery drains quickly,Negative,Battery Problem,-1,"29 August, 2024",Aug-2024,,1,88,9%
CUST1795,1000,Xiaomi,40,39,36-45,Male,Sylhet,1,3,Very Dissatisfied,Lags frequently,Negative,Slow System,-1,"30 June, 2023",Jun-2023,,1,87,9%
CUST1796,1000,Vivo,31,39,26-35,Male,Sylhet,4,3,Satisfied,Great performance under heavy use,Positive,General,1,"15 October, 2023",Oct-2023,,0,86,9%
CUST1797,1000,Oneplus,41,39,36-45,Other,Barisal,4,3,Satisfied,Affordable and reliable,Positive,General,1,"6 July, 2023",Jul-2023,,0,86,9%
CUST1798,1000,Apple,19,39,18-25,Female,Barisal,1,3,Very Dissatisfied,Battery drains quickly,Negative,Battery Problem,-1,"18 May, 2023",May-2023,,1,86,9%
CUST1799,1000,Xiaomi,43,39,36-45,Female,Chittagong,3,3,Neutral,Amazing camera quality,Positive,General,1,"10 May, 2023",May-2023,,0,85,9%
CUST1800,1000,Samsung,31,39,26-35,Male,Rajshahi,5,3,Very Satisfied,Too expensive for features,Negative,Pricing Issue,-1,"13 July, 2023",Jul-2023,,0,85,9%
CUST1801,1000,Xiaomi,24,39,18-25,Other,Chittagong,5,3,Very Satisfied,Affordable and reliable,Positive,General,1,"12 November, 2023",Nov-2023,,0,85,9%
CUST1802,1000,Xiaomi,20,39,18-25,Other,Sylhet,4,3,Satisfied,Great performance under heavy use,Positive,General,1,"24 May, 2023",May-2023,,0,85,9%
CUST1803,1000,Oppo,40,39,36-45,Male,Sylhet,5,3,Very Satisfied,Affordable and reliable,Positive,General,1,"16 January, 2023",Jan-2023,,0,85,9%
CUST1804,1000,Xiaomi,35,39,26-35,Female,Khulna,1,3,Very Dissatisfied,Excellent customer support,Positive,Service Complaint,1,"29 October, 2023",Oct-2023,,1,85,9%
CUST1805,1000,Xiaomi,55,39,46-55,Female,Barisal,1,3,Very Dissatisfied,Excellent customer support,Positive,Service Complaint,1,"27 February, 2024",Feb-2024,,1,84,8%
CUST1806,1000,Oneplus,52,39,46-55,Female,Khulna,4,3,Satisfied,Poor camera resolution,Negative,General,-1,"2 September, 2023",Sep-2023,,0,83,8%
CUST1807,1000,Samsung,32,39,26-35,Male,Dhaka,4,3,Satisfied,Amazing camera quality,Positive,General,1,"17 April, 2023",Apr-2023,,0,83,8%
CUST1808,1000,Oneplus,42,39,36-45,Female,Sylhet,4,3,Satisfied,Stylish design,Neutral,General,0,"29 March, 2023",Mar-2023,,0,83,8%
CUST1809,1000,Oneplus,54,39,46-55,Male,Khulna,3,3,Neutral,Stylish design,Neutral,General,0,"9 May, 2023",May-2023,,0,83,8%
CUST1810,1000,Apple,45,39,36-45,Male,Chittagong,5,3,Very Satisfied,Great performance under heavy use,Positive,General,1,"7 December, 2023",Dec-2023,,0,83,8%
CUST1811,1000,Oneplus,27,39,26-35,Other,Barisal,4,3,Satisfied,Very durable,Positive,General,1,"4 January, 2023",Jan-2023,,0,83,8%
CUST1812,1000,Oppo,56,39,47-60,Female,Barisal,2,3,Dissatisfied,Too expensive for features,Negative,Pricing Issue,-1,"23 November, 2023",Nov-2023,,1,83,8%
